UserId,Location,Age
47941,"austin, texas, usa",
37536,"santee, california, usa",14.0
68330,"st. paul, minnesota, usa",
5064,"san diego, california, usa",
31381,"lynnwood, washington, usa",28.0
10709,"zaragoza, zaragoza, spain",24.0
80909,"oak harbor, washington, usa",14.0
83410,"kendall park, new jersey, usa",
30235,"neerach, zürich, switzerland",13.0
2975,"seattle, washington, usa",
71487,"vantaa, uusimaa, finland",24.0
78074,"san mateo, california, usa",
82788,"san francisco, california, usa",
64856,"portland, oregon, usa",40.0
21245,"chesapeake, virginia, usa",14.0
44922,"albuquerque, new mexico, usa",
57530,"springfield, oregon, usa",
55269,"cincinnati, ohio, usa",21.0
10697,"seattle, washington, usa",
74683,"tulsa, oklahoma, usa",21.0
21189,"halifax, nova scotia, canada",20.0
30399,"portland, oregon, usa",53.0
38601,"vienna, vienna, austria",18.0
44475,"boise, idaho, usa",
2966,"madrid, madrid, spain",30.0
3669,"toronto, ontario, canada",
31065,"palmerston north, manawatu, new zealand",124.0
8243,"santa rosa, california, usa",
13361,"seattle, washington, usa",
32558,"rego park, new york, usa",
88016,"geislingen, baden-wuerttemberg, germany",
19171,"phila., pennsylvania, usa",
67391,"chicago, illinois, usa",35.0
61442,"new york, new york, usa",25.0
7909,"brooklyn, new york, usa",
77809,"long island, new york, usa",16.0
77632,"manchester, new hampshire, usa",
7442,"worcester, england, united kingdom",26.0
29720,"burbank, california, usa",15.0
61547,"st. louis, missouri, usa",43.0
5271,"calabasas, california, usa",13.0
34619,"san jose, california, usa",
63750,"new york, new york, usa",26.0
30489,"chicago, illinois, usa",
42558,"kitchener, ontario, canada",17.0
67167,"orleans, ontario, canada",
33700,"bangor, maine, usa",
65892,"paris, friuli venezia giulia, france",
27169,"torino, piemonte, italy",
64068,"lyon, rhone-alpes, france",26.0
69179,"brescia, lombardia, italy",
20809,"quincy, massachusetts, usa",26.0
32883,"duncansville, pennsylvania, usa",51.0
57631,"middle grove, new york, usa",18.0
74246,"new haven, connecticut, usa",19.0
78959,"olympia, washington, usa",
64071,"florence, arizona, usa",35.0
45032,"gresham, oregon, usa",54.0
35998,"houston, texas, usa",28.0
41303,"mendota heights, minnesota, usa",39.0
65581,"chicago, illinois, usa",17.0
47425,"clarkston, washington, usa",
59997,"columbus, georgia, usa",29.0
44554,"birmingham, alabama, usa",
1473,"middlesex, england, united kingdom",30.0
61341,"bakersfield, california, usa",
39017,"white mountain, alaska, usa",28.0
86834,"port coquitlam, british columbia, canada",
43350,"georgetown, kentucky, usa",16.0
7567,"mesa, arizona, usa",
2586,"woodstock, illinois, usa",38.0
81986,"lapuente, california, usa",
82784,"mount laurel, new jersey, usa",
62651,"fresno, california, usa",
44523,"seattle, washington, usa",55.0
7093,"qualicum beach, british columbia, canada",61.0
86729,"cleveland, ohio, usa",36.0
58620,"winchester, ontario, canada",36.0
90484,"unknown, massachusetts, usa",
88358,"westborough, massachusetts, usa",49.0
26193,"granite bay, california, usa",
37766,"cary, north carolina, usa",
48668,"pewaukee, wisconsin, usa",
50147,"grass lake, michigan, usa",38.0
61574,"davenport, ,",
31476,"alexandria, virginia, usa",42.0
6877,"colorado springs, colorado, usa",
85554,"white plains, maryland, usa",
18981,"westbury, new york, usa",35.0
72371,"kansas city, kansas, usa",
37149,"baltimore, maryland, usa",29.0
200,"hometown, minnesota, usa",
70343,"egg harbor township, new jersey, usa",
17203,"fresno, california, usa",
53803,"elk grove village, illinois, usa",
42640,"jupiter, florida, usa",
74867,"itasca, illinois, usa",50.0
43667,"san francisco, california, usa",43.0
24354,"erina, new south wales, australia",32.0
90563,"rutherford, new jersey, usa",32.0
46099,"fraser, michigan, usa",49.0
31888,"kingston, washington, usa",39.0
26394,"saybrook, illinois, usa",
84865,"lemon grove, california, usa",51.0
85383,"copenhagen, sjælland, denmark",30.0
80261,"glendale, california, usa",
29084,"portland, maine, usa",28.0
49605,"fort collins, colorado, usa",
19239,"hooks, texas, usa",43.0
24732,"rochester, new york, usa",53.0
37286,"beaverton, oregon, usa",
16398,"kingwood, texas, usa",
41780,"alexandria, virginia, usa",30.0
32727,"philadelphia, pennsylvania, usa",
74641,"philadelphia, pennsylvania, usa",15.0
26047,"shelbyville, kentucky, usa",22.0
77496,"birmingham, alabama, usa",23.0
69613,"oxford, ohio, usa",
57402,"tarpon springs, florida, usa",
89532,"virginia beach, virginia, usa",
47387,"monroe, north carolina, usa",28.0
76946,"lindenwold, new jersey, usa",
2598,"lincoln, nebraska, usa",21.0
24262,"midlothian, virginia, usa",39.0
51371,"cleveland, oklahoma, usa",24.0
39603,"bielefeld, nordrhein-westfalen, germany",47.0
41304,"dover, new hampshire, usa",23.0
8857,"tigard, oregon, usa",
61699,"ochsenfurt, bayern, germany",21.0
71800,"joburg, gauteng, south africa",
34192,"sleaford, england, united kingdom",19.0
51400,"n/a, new jersey, usa",34.0
29120,"lancashire, \n/a\"", united kingdom""",
90179,"novato, california, usa",51.0
12476,"sydney, new south wales, australia",42.0
31676,"sheffield, yorkshire, united kingdom",
34334,"vancouver, british columbia, canada",
15039,"hudson, massachusetts, usa",
91851,"hildesheim, niedersachsen, germany",
11976,"winter haven, florida, usa",
90537,"fairfax, california, usa",
74841,"citrus heights, california, usa",
52488,"minneapolis, ,",
89643,"workington, england, united kingdom",33.0
35964,"paris, ile de france, france",28.0
80556,"sydney, new south wales, australia",13.0
27839,"glen ellen, california, usa",67.0
78153,"woodbridge, virginia, usa",
84323,"philadelphia, pennsylvania, usa",
83969,"w. st. paul, minnesota, usa",68.0
90485,"denver, colorado, usa",51.0
30401,"cambridge, massachusetts, usa",
17634,"london, london, united kingdom",
56540,"dearborn, michigan, usa",
48807,"godoy cruz, mendoza, argentina",24.0
52973,"austin, texas, usa",27.0
13746,"ogdensburg, new york, usa",
62803,"nürtingen, baden-wuerttemberg, germany",
54439,"cambridge, massachusetts, usa",28.0
16265,"freeport, ,",
33111,"san juan bautista, california, usa",
42832,"wetaskiwin, alberta, canada",
26590,"memphis, tennessee, usa",
17550,"edinburgh, scotland, united kingdom",
3693,"adelaide, south australia, australia",37.0
45389,"west islip, new york, usa",
3437,"red deer, alberta, canada",
84461,"suffolk, virginia, usa",46.0
60933,"münster, nrw, germany",
85070,"west columbia, south carolina, usa",
65544,"kadena air base, okinawa, japan",43.0
66013,"creteil, ile de france, france",
46910,"leicester, leicestershire, united kingdom",36.0
21674,"labella, pennsylvania, usa",59.0
26723,"brookfield, wisconsin, usa",
76363,"recife, pernambuco, brazil",31.0
25137,"duluth, georgia, usa",34.0
14428,"madrid, madrid, spain",43.0
34752,"anchorage, alaska, usa",
76000,"toronto, ontario, canada",23.0
11970,"barcelona, barcelona, spain",17.0
20772,"melbourne, victoria, australia",14.0
77144,"philadelphia, pennsylvania, usa",17.0
80855,"lake oswego, oregon, usa",
65318,"copenhagen, n/a, denmark",43.0
87797,"san jose, california, usa",
32745,"vancouver, british columbia, canada",
35779,"doncaster, england, united kingdom",36.0
11455,"leicester, england, united kingdom",38.0
638,"madrid, veneto, spain",26.0
12996,"toronto, ontario, canada",
59308,"coconut creek, florida, usa",
18976,"chicago, illinois, usa",51.0
47707,"houston, texas, usa",
40243,"north hills, california, usa",81.0
64065,"bristol, england, united kingdom",31.0
56708,"omaha, ,",
47848,"milford, connecticut, usa",
50522,"madrid, madrid, spain",25.0
88602,"sudbury, vermont, usa",16.0
85965,"danville, virginia, usa",29.0
26806,"richmond, virginia, usa",26.0
21270,"new orleans, louisiana, usa",57.0
65968,"morehead, kentucky, usa",
90021,"buckingham, pennsylvania, usa",17.0
26785,"belvedere, california, usa",
14536,"berryville, virginia,",
71904,"perth, western australia, australia",26.0
24489,"plymouth, minnesota, usa",32.0
60578,"bristol, new hampshire, usa",
55437,"st. paul, minnesota, usa",29.0
14515,"new york, new york, usa",49.0
61157,"minneapolis, minnesota, usa",
48262,"bristol, england, united kingdom",46.0
34780,"albuquerque, ,",
49436,"chicago, illinois, usa",39.0
89421,"portland, oregon, usa",
63804,"bradenton, florida, usa",
7465,"cusano milanino, lombardia, italy",19.0
69398,"placentia, california, usa",
36617,"tranent, scotland, united kingdom",48.0
55936,"köln, nordrhein-westfalen, germany",45.0
92029,"duvall, washington, usa",
26304,"vernon, connecticut, usa",48.0
90353,"denton, texas, usa",35.0
82328,"beaver dams, new york, usa",
90055,"mercer island, washington, usa",
15801,"rowland heights, california, usa",
14085,"banks, oregon, usa",57.0
45225,"milano, lombardia, italy",59.0
8140,"pisa, toscana, italy",
65129,"christchurch, canterbury, new zealand",
324,"mansfield, pennsylvania,",
52059,"peoria, arizona, usa",44.0
52265,"lancaster, ohio,",
31068,"temecula, california, usa",27.0
68980,"pittston, pennsylvania,",
78929,"san francisco, california, usa",
82996,"roby, texas, usa",44.0
24429,"houston, texas, usa",32.0
56667,"port-au-prince, n/a, haiti",
8310,"gainesville, florida, usa",
28998,"iowa city, iowa, usa",
65173,"chilliwack, british columbia, canada",32.0
17166,"chesapeake, virginia, usa",28.0
35262,"maarssen, n/a, netherlands",
54364,"christchurch, canterbury, new zealand",
83186,"civitanova marche, marche, italy",
28959,"firenze, toscana, italy",
89863,"ottawa, ontario, canada",51.0
69981,"pacifica, california, usa",57.0
31972,"pescara, abruzzo, italy",
81918,"atlanta, georgia, usa",
67311,"essen, nordrhein-westfalen, germany",29.0
5496,"lisboa, n/a, portugal",26.0
36191,"heuchelheim, hessen, germany",38.0
45858,"seattle, washington, usa",
54752,"woodland, california, usa",
85379,"northampton, massachusetts, usa",
88899,"kenzingen, baden-wuerttemberg, germany",33.0
71899,"west jordan, utah, usa",38.0
47464,"lüneburg, niedersachsen, germany",48.0
79697,"zamora, zamora, spain",27.0
25801,"mainz, rheinland-pfalz, germany",25.0
59333,"singapore, n/a, singapore",16.0
71666,"stuttgart, baden-wuerttemberg, germany",40.0
19755,"verona, pennsylvania, usa",
1680,"colorado springs, colorado, usa",50.0
32825,"wedel, schleswig-holstein, germany",27.0
21351,"eugene, oregon, usa",52.0
61282,"ferreries, illes balears, spain",43.0
18090,"barcelona, barcelona, spain",28.0
56641,"thibodaux, louisiana, usa",41.0
26172,"barcelona, ,",26.0
33733,"singapore, n/a, singapore",
9321,"round rock, texas, usa",22.0
56414,"rochester hills, michigan, usa",
21155,"cincinnati, ohio, usa",17.0
62065,"ivydale, west virginia, usa",57.0
34373,"greensboro, north carolina, usa",
41753,"hot springs, south dakota, usa",
6037,"universal, texas, usa",
44479,"freeport, illinois, usa",
26777,"minneapolis, minnesota, usa",
57181,"carlisle, pennsylvania,",
80815,"330 eureka canyon, corralitos, ca., usa",
11687,"sammamish, washington, usa",
81080,"n. hollywood, california, usa",
2017,"indian rocks beach, florida, usa",
89234,"murray, utah, usa",
88790,"kansas city, missouri, usa",15.0
5009,"cork, county cork, ireland",
90498,"cork, county, ireland",
6411,"north lauderdale, florida, usa",14.0
84583,"toronto, ontario, canada",33.0
2041,"san francisco, california, usa",38.0
26838,"toronto, ontario, canada",39.0
68576,"richmond, california, usa",
76656,"virginia beach, virginia, usa",25.0
6728,"medina, ohio, usa",
62561,"dallas, texas, usa",40.0
37231,"saco, maine, usa",69.0
27582,"west vancouver, british columbia, canada",
56180,"calgary, alberta, canada",40.0
69936,"raymond, maine, usa",38.0
76101,"portland, oregon, usa",47.0
48405,"kanata, ontario, canada",30.0
88970,"oxford, england, united kingdom",19.0
80332,"san diego, california, usa",23.0
69609,"clinton, new york, usa",
56098,"los altos, california, usa",59.0
15484,"albuquerque, new mexico, usa",13.0
90760,"san diego, california, usa",26.0
74650,"victoria, british columbia, canada",24.0
33314,"wichita, kansas, usa",32.0
33486,"las palmas de gran canaria, las palmas, spain",53.0
91465,"seattle, washington, usa",
16260,"manchester, lancashire, united kingdom",26.0
57572,"vancouver, british columbia,",33.0
58397,"chesapeake, virginia, usa",32.0
64102,"albany, california, usa",35.0
68696,"sioux city, iowa, usa",
68078,"delta, british columbia, canada",
37839,"kleve, niederrhein, germany",
28723,"moncton, new brunswick, canada",
39070,"laveno mombello (va), lombardia, italy",42.0
55630,"stuttgart, baden-wuerttemberg, germany",30.0
48213,"reston, virginia, usa",30.0
58574,"loveland, colorado, usa",
31321,"seattle, washington, usa",35.0
82555,"richmond, virginia, usa",48.0
67801,"lyon, rhone-alpes, france",27.0
29739,"roswell, georgia, usa",
7911,"decatur, georgia, usa",
51483,"fallston, maryland, usa",20.0
13301,"crown point, indiana, usa",36.0
9911,"québec, quebec, canada",
2822,"dumont, new jersey, usa",
86581,"gatineau, quebec, canada",
74011,"padova, veneto, italy",27.0
70531,"huntington beach, california, usa",
56451,"denver, colorado, usa",22.0
68391,"upper lake, california, usa",104.0
10866,"las palmas, gran canary, spain",49.0
36769,"miami, florida, usa",
90063,"belfast, northern ireland, united kingdom",26.0
80175,"vanves, ile de france, france",29.0
53211,"scarborough, ontario, canada",
11577,"madison, wisconsin, usa",
60741,"lisbon, oeiras, oeiras, portugal",32.0
44140,"elfers, florida, usa",
17254,"ceder mill, oregon, usa",24.0
27382,"shelby, alabama,",
34287,"lisboa, lisboa, portugal",18.0
36053,"brookfield, wisconsin, usa",
44138,"los angeles, california, usa",28.0
74209,"cleveland, ohio, usa",38.0
10146,"strongsville, ohio, usa",
31981,"bramley, england, united kingdom",21.0
25207,"port st. lucie, florida, usa",66.0
40499,"bruges, west-vlaanderen, belgium",13.0
52905,"boston, massachusetts, usa",28.0
55994,"missouri valley, iowa, usa",
89354,"san antonio, texas, usa",
70515,"maplewood, minnesota, usa",47.0
90823,"parkersburg, west virginia, usa",
6829,"st.charles, missouri, usa",20.0
69840,"toronto, ontario, canada",23.0
55893,"narberth, pennsylvania, usa",
15197,"calgary, alberta, canada",16.0
78346,"greenville, south carolina, usa",
88984,"huddersfield, england, united kingdom",
26369,"regensburg, bayern, germany",
25089,"deer mountain, utah, usa",26.0
32789,"ottawa, ontario, canada",20.0
90807,"elk grove, california, usa",
89753,"minneapolis, minnesota, usa",62.0
83708,"kingston, tennessee, usa",
90058,"ummendorf, baden württemberg, germany",
53920,"., kansas, usa",37.0
83489,"owensboro, kentucky, usa",25.0
52504,"bakersfield, california, usa",
4777,"trumbull, connecticut, usa",23.0
1741,"fargo, north dakota, usa",28.0
23387,"oil city, pennsylvania, usa",
39022,"hanceville, alabama, usa",
68162,"bellevue, nebraska, usa",28.0
25529,"makati, metro manila, philippines",
87107,"christchurch, canterbury, new zealand",
51265,"bellingham, washington, usa",
76611,"lowell, michigan, usa",
1336,"oberlindach, be, switzerland",37.0
10718,"napa, california, usa",
88447,"mainaschaff, bayern, germany",47.0
73236,"north dighton, massachusetts, usa",57.0
86350,"west melbourne, florida, usa",27.0
24776,"juneau, alaska, usa",
11674,"san francisco, california, usa",39.0
56792,"gijon, asturias, spain",31.0
26038,"pleasant hill, california, usa",
80380,"rockford, illinois, usa",
81177,"plessis trevise, ile de france, france",21.0
75952,"omaha, nebraska, usa",
14501,"hamburg, hamburg, germany",28.0
64208,"evanston, illinois, usa",23.0
70504,"aachen, nordrhein-westfalen, germany",
